Distance_km,Traffic_Level,Package_Weight,Time_taken_min
38.07947176588889,2,5.035756756546181,30.48442721661634
95.1207163345817,2,13.776573210769774,104.43957253600396
73.46740023932911,1,21.887172978972004,67.76964434713132
60.26718993550662,3,18.439509717034248,64.20651307213797
16.445845403801215,2,20.26074812260552,38.39990254439193
16.443457513284063,1,16.640192484412577,38.67362428452991
6.750277604651747,3,17.460775830687385,36.05197409161769
86.75143843171858,3,21.305293463350324,97.87334307731183
60.510386162577674,3,6.616866217050055,69.6905137469136
71.09918520180851,2,12.490911609256942,77.39188175997683
3.0378649352844422,2,5.919631324580255,19.18475055945151
97.02107536403744,2,24.69786619591785,101.37175050903575
83.41182143924175,3,23.629453822322024,94.0651895823138
22.02157195714934,3,1.4659568785283945,33.03727036548605
19.00067175350296,1,17.786591726634366,25.324010321786172
19.15704647548995,1,23.168583776683814,30.506553684399996
31.119982052994235,1,4.924095955619672,23.8932495492283
52.950886731591545,3,14.414658148539422,64.07634032556919
43.76255684556946,3,22.929463290907027,56.5318215861545
29.83168487960615,1,1.3316764753520716,24.013239555282098
61.573436577515565,2,17.58679654754758,68.95161829155364
14.809892204552142,1,7.785050680627494,27.700450535678456
29.922320204986598,3,23.147706786724996,55.10329258736334
37.269822486075476,3,24.29092700655151,49.10881847402026
46.150928437486556,3,23.634528983279132,58.78986655877712
78.73242017790835,2,12.118248308107862,83.7489162363217
20.767704433677615,2,21.620044949238178,32.511749053869636
51.909209402947546,1,21.191460264109224,55.99993190442753
59.64904231734221,1,8.317961594459764,59.62847514622641
5.598590859279775,3,20.808429116691595,25.04136497145144
61.146940338242395,3,1.4066870505295692,65.1477733265885
17.88188824504186,3,15.1086120228103,30.189689132847615
7.4401077055426725,3,6.135216513548725,21.012856201452433
94.93966818807999,2,3.453888701543331,89.27758857194834
96.59757127438138,2,2.385353439915624,80.50576507180459
81.03133746352965,3,17.559075009014425,90.80698116513292
31.156763148163698,3,8.82693661231762,44.24068983005637
10.669539286632004,1,18.256785902454656,25.426474152618667
68.73906962470353,2,2.101230349574088,67.16144154487318
44.57509688022053,1,8.224613276849954,51.593086292470616
13.081785249633104,3,13.717536663195762,32.9503190445439
50.02251410101575,2,19.872717538554607,57.80734234446364
4.404463590406621,1,8.309436321835712,13.289776548404573
91.02271980579943,2,15.834338722706724,93.45183535117484
26.619218178401674,2,22.206454831786584,42.64290231024316
66.58970615104421,1,15.588648110466462,66.26904743208802
31.859396532851683,1,6.207507131464027,30.081312352979584
52.48673409660327,2,1.0978191481351816,49.22379226359547
55.12431765498469,2,21.81742241057278,57.99513897027568
19.300591097027176,2,1.021100565834485,34.698906876473686
96.9888781486913,2,21.930190980762884,92.33688183237807
77.73814951275034,3,13.458959783666694,80.4554735130541
94.01039521485473,2,23.507158613565956,93.36985915082077
89.58790769233724,2,20.0701892764548,96.18004267681941
60.19209790229743,3,24.949385708066767,74.15362278441118
92.26554926728856,2,9.092439478566899,94.59736951648297
9.76075770314003,1,19.29611307881261,19.089209580698988
20.402303379495375,1,10.347307383426433,27.890467206428525
5.477501602143269,2,12.256952697445767,16.333742364138715
33.20770274556317,2,15.873883848850067,55.22884975974251
39.47905167925872,2,21.9050892975653,46.59779389704206
27.863554145615694,1,24.61004499538273,41.144969365319064
83.04501340604101,1,19.322698639680695,84.26624444933366
36.31857934266534,1,10.735286163099676,41.4915020429396
28.812516459050695,1,10.82324655578822,32.535198150746126
54.7269122326666,2,18.57076638892784,62.41780948193007
14.951498272501501,1,6.3500400713234075,20.355276013558452
80.41750109464992,2,3.2066157717191692,75.20229875343708
8.380513724297312,3,9.188242862199026,31.11792799451191
98.70180672345121,1,7.5373552955250025,98.78273803448023
77.45223216036908,2,7.759548951171757,73.05410127884198
20.67285247188307,2,6.223389900722793,22.80096202997246
1.5466895952366375,1,1.5312831460908662,6.561583007478469
81.73068141702858,2,0.9379114009686383,88.75204752237877
70.9788770409141,3,24.699198548532774,80.114328067149
73.17170963605774,3,10.980441776528627,87.22317262433086
77.35576432190862,1,9.9160028554122,80.23111695561519
8.330420521674945,3,17.15135842598021,27.47207442179009
36.48810712588299,2,5.847220252694072,44.959011222979804
12.471036892987842,1,23.77404900678052,35.00583713342322
86.44723916168375,2,19.765452853181024,87.14487905100007
62.70651455592824,3,2.6905695566503582,65.49259462255596
33.75890446041227,2,10.730729006730744,39.46408350195197
7.29227667831634,1,22.038398535273036,16.779236956825258
31.787249849850557,2,23.645934546139554,44.00637942762019
33.19314888064796,1,11.951337025621807,31.410486283517994
73.23101165546834,1,15.52857903566234,71.51951618350198
64.1181896641661,1,4.592331679255843,54.7408514156676
88.83406151505633,1,24.783631340355925,89.62799444117677
47.74927759103298,1,6.175956683894364,38.50792218375543
12.83983034789187,1,23.59692846631058,28.724729672541073
71.6112339350765,2,16.416342900313026,79.66480340626235
76.31771981307284,1,15.389551474532048,63.78027337486703
56.56644255938013,1,13.06086851990446,58.653871156694194
77.32575081550154,3,6.151410387085088,86.07465080831024
49.88576404007468,2,4.824936784134953,46.272874530671196
52.750550108817414,2,5.901912122219296,63.5142580823521
43.326560817496414,1,5.067737422534235,44.290212412094476
3.5164935476654238,1,19.599819602385455,14.088045360533021
11.681251272337141,1,9.078068849584888,18.605190054373626
4.111489382986691,1,1.917145575803211,12.03939885689957
64.00463071511426,1,24.243014438449876,68.7052387483784
32.12124212655634,1,22.152754181603928,44.46715075427888
51.34849842530557,1,23.229930938282717,53.09039624398899
90.84908091868321,1,24.875241654837666,90.9636896825458
25.67993068573862,2,4.760433605877439,25.85558886700472
41.62790938052734,1,10.20792946311514,42.85016192923594
75.79956271576182,1,19.076842654750237,70.65853329266064
23.651018383670625,2,17.55250514231791,34.01941756514662
8.621011073050507,2,4.270449705326449,25.21249958715582
29.685393838463035,1,20.487911562270135,44.44882145487685
16.960907438146435,2,5.9987940099981865,29.613813560052126
93.04006758191473,2,5.983531563154266,81.96225602374602
81.00391757687729,1,13.655873360888632,75.04902849347214
63.706971894531925,3,15.027028403621728,79.54458021733232
87.27459842858406,3,14.712112092026373,92.88431935707997
80.56353561301233,1,2.741427516244994,82.41818994844084
19.470435829717548,1,21.99779113444432,33.54183342796806
89.3633408505078,3,7.007201043423299,90.95451878456804
54.394881949649424,2,3.6731155714287023,53.806881024421386
80.93657536124219,1,22.274327956789943,81.55412879130013
89.71303869242583,1,23.913461706628958,87.96481262535242
32.48234402221452,1,21.622126623003542,45.33748191271634
11.895140528239999,2,20.333143830759514,34.466195921944674
23.565581091652227,2,16.55342852565603,33.19923183361006
43.28367107399937,1,13.996005579923914,39.96877488137257
81.98346182632682,2,2.6311756178295482,67.72133040445974
86.212327742378,2,10.507103720232118,86.76337068858118
1.6882609225878795,1,9.630868666801693,5.649210040601783
51.56398295517901,1,6.863967702127992,38.91871725044479
42.32368931172912,2,18.223792785370332,54.91374086472329
22.988673236602295,3,12.648955509429884,52.18041393116073
12.866671366034598,2,2.4856322897373744,21.505798679996897
34.423901968959164,2,5.894488447770378,44.678819671310734
94.3480606873394,1,17.2398397096601,89.50751519743939
32.99709027005477,2,2.3652060575123546,37.08582697884428
52.36027155259325,2,21.354569394194833,67.16088435411086
70.59887693062261,1,12.631089911842372,66.34327377947602
36.9993306355501,1,12.274371144502876,42.07361165105103
97.20642618937511,1,15.013990724158182,91.88062534455925
96.282282199269,1,20.704683665166154,89.03771532378305
25.926447286711053,1,9.02132559360373,35.212032373853326
50.22760208334616,1,17.11139573769706,52.86298075204842
30.786952671860195,1,14.36043311789688,33.03105289897237
29.199208943369293,1,7.042192619150822,34.56301268212287
4.651807788098747,3,22.02643466570137,25.242323654374495
61.34686906400979,2,20.036937529369737,69.23686980273834
50.765223299657286,2,16.632069949131424,58.88261863107053
6.096396373748946,2,21.339252362808928,30.97622110956151
28.585999959424534,2,21.74870792351516,46.116645093696974
90.91832271069872,1,17.854892929518353,86.53696983959243
24.71662717603027,2,21.006826544909966,44.365546509280634
15.344592337031086,2,17.58805081089745,38.02073702016016
49.45582326747874,2,17.16344890812736,60.935434599805994
98.57939495694947,2,15.655978766272016,96.7432684479125
24.96347187963854,1,18.94155766916221,27.88237517654114
67.54141919318198,1,4.3858250796803055,55.90047957900887
76.40034191754305,1,22.081333600373746,75.63481681244797
24.52611685524757,2,21.860166429758184,37.50341568828073
73.0934185125741,2,1.216558434346699,68.1481575123054
37.41053013920607,1,20.732510388836687,45.57792893026873
63.59827722876437,3,3.6573117530994073,70.35574143134485
63.71944136532858,2,8.710411929348977,64.97826516664189
54.04169372340109,1,18.71595227914439,60.02383933742408
9.938687235386421,1,4.438617453183551,15.492630588951515
83.69494706333455,1,20.540192090917024,72.3487208643568
32.75722643220185,1,20.887287359964677,36.95274785665004
19.46533252958557,1,12.932959477140487,26.31830798363062
5.036739013921627,1,0.6564538570624228,3.309144425462976
59.49840137563594,1,7.5324342627853635,59.36458188188246
68.07887182238596,1,15.614709500205684,74.9242063697301
2.642195063857759,3,24.539061361671877,35.47709599040873
51.69721277162882,1,15.979431411908376,53.2802715686062
23.42308174459586,2,6.865187736071915,39.6246899479624
64.87210625053554,2,16.03313972594048,70.65759214940923
18.262276471494154,3,13.72964180303846,34.78921222312436
69.40283607214413,1,19.606212181203016,67.25836163061211
39.286799283753204,1,3.121025651260481,36.477603820192165
93.73626888493672,3,19.145183611299686,97.62072282089309
14.614573470453331,3,13.761031177564702,34.424255477022456
34.76556875397559,3,24.093304094545367,55.661976955702485
12.233878602818319,1,8.87586806794781,19.240267016995634
92.54466820957772,1,15.99923638178173,89.2200436072848
87.85659598471712,2,23.334688584995426,97.90585245420311
26.536221143800404,3,3.0114883357716415,42.48249176013276
66.33842055738373,2,23.462097937293052,67.37729557230399
81.90499781992037,2,17.353200196369926,71.43099267961148
55.96488034834677,1,2.1620079480767114,55.52450780891214
53.43540725724464,2,7.873607390196998,49.85073600881711
24.943376799144716,1,17.8502161718094,32.755982515757054
10.217174012784023,1,2.1500897359849067,8.398218947922874
89.82436003737935,2,14.763176274318695,80.23117397916273
90.14138765916971,2,8.97413489534744,89.30749121603344
63.67704427005353,1,15.71243018530319,67.59362631020765
34.56394931382137,1,1.6206798284065649,30.57894736162678
35.57174788665343,2,21.85265175073322,36.4285127239648
72.8696122081537,1,24.350479744846226,72.73970739768366
89.81391573530513,2,24.23750745449944,95.92890634250656
88.82155600224661,1,18.866469877701654,78.09592189677748
78.20767903990476,2,3.6871128832004834,75.32649927241982
64.5611329692745,2,19.077448300261054,71.11108127968515
9.329856534509835,1,1.102379453240637,15.91153245223363
17.001242695366763,1,1.0420270124604327,19.71990950459439
89.95686466418084,1,8.42845036916376,76.31437221151877
61.036476906299406,1,12.471758164914311,66.04791811581914
1.9105081100463353,3,19.374981736290934,25.423249491047685
